Yield Score,Cost Efficiency Score,Fertilizer Score,Labor Score,Pesticide Score,Water Score,Soil Suitability Score,Market Price Score,ROI Score,Final Farmer Score
0.749751072686331,0.3204101491203145,0.34397396365869104,-0.4767172218345016,0.08961020464703091,1.4598560248796126,-0.015567825689366706,-0.8475045705186767,-0.4027706297676108,0.10977173560471276
0.09689940582018601,0.33571684908301996,-0.5394177681809921,-0.1263616016734281,-0.49247803244251853,0.6409569420082927,-0.3295747675322229,-1.2802882682981929,-0.8179620833899953,-0.6356305352692999
-0.13753369273629304,0.30755252115164144,-0.7232997381132867,-0.3839760282624528,0.20050470200211928,-1.3565445592011875,1.8995040098861649,-0.6662459243976336,0.16555057502948117,0.20020656993869174
0.2695094298628263,0.3479622090531845,-0.32852220988235525,1.1168553134656056,0.6143094606150753,0.6317730270602028,1.0098176746647385,0.8202470547880735,-0.1616917212126779,0.9675324370148813
0.14536869623903634,0.21754912537093343,-0.40719336196679057,-0.3870067862223237,0.484429134919038,-0.5460640650322831,-0.04937683270194547,-1.486498658426405,-1.4224451244703271,-0.7214979537278255
0.07761060657186807,0.3148997371337403,-0.5285175483138715,-0.7300885872797069,1.9705016986969537,0.7075403253819424,2.224163104623395,1.454078712901215,-0.6951904169962795,1.3758594162804247
-0.306187040010047,0.2604078852665089,-0.7782747600518078,-0.7076609783766625,-0.740588289170829,0.04935975410218947,-0.11514229839764699,-0.3573605416881974,-0.3465188844381265,-0.47942491232878987
0.5924731711231237,0.34551313705915127,0.37193539723087005,-0.4264066397006451,-0.5377851228016013,1.2578098960216422,1.7161017252699828,1.465837580766663,2.9513512961087063,1.8636594317788595
0.8585596838306886,0.26285695726054215,-0.34131812016114893,-0.7670638343901317,2.6052324598227705,-0.11824669370044495,1.0098176746647385,-0.7783853716022663,-0.2715165573321474,0.5674268063251546
0.4717945296721085,0.19795654941867086,-0.6289891401325479,-0.8616234827381032,-0.4972244895277557,0.8315231771811519,0.6828428945156879,-0.620357659556863,-0.07642121837195161,0.038520047947637956
0.2734661066317119,0.35041128104721686,1.7851725991331955,0.32400903116338425,0.8598307407514381,0.4503907068354346,-0.2707563580719828,1.2424190913231614,-0.20767529080741517,0.9364740090617972
0.7883286711829669,0.3571462290308072,1.7155059765042078,0.36037812668183467,-0.16454099746249065,1.6144519265057866,-0.7663130362015642,1.2091500993136028,-0.6987619563822786,0.8396447925021827
0.016282116654139554,0.11530036962006089,0.2235976225174467,-0.8470758445307228,-0.6288307996184248,-0.9930145925059756,0.08817488076019059,-1.1024712420402074,0.18072961741997678,-0.5132237898071456
0.33281625816499794,0.3393904570740694,0.6558150363789225,-0.429437397660516,-0.2870858894813433,-0.48024600790430794,-0.015567825689366706,-1.7492089746398158,-1.3126202883508578,-0.6566406482963857
-3.4225645801036677,-5.755125200076735,-1.558825287058223,-1.1107517870394892,-1.6911741945142518,-1.0856190682325455,-0.08225956554979623,-0.7849818096731271,-0.5210778719288279,-4.056625025983976
-0.07719437201078576,0.264693761256066,-0.020472517985470017,-0.498538679145572,0.05897398164231775,-0.555247979980373,-1.0511423418554824,1.5541724905851457,-0.33000051477788106,0.20751443533941719
0.8862564212128888,0.34857447705169214,3.1718701352720977,-0.291234834690404,-0.12700083687925073,0.22691544309858833,0.23359992462251633,0.9418509566161154,1.0807575426917266,1.3566762696035193
-0.19441092128902562,0.34857447705169214,0.8823500405738628,-0.3954929085099621,2.1357647044829413,-0.16110496345819644,0.19654895803338857,-1.1351666307392563,-0.5590254779050673,-0.08480018068960621
0.8625163605995743,0.3675547850054471,-0.2489032125920834,0.09124681984530088,-0.3479268393921116,1.5455725643951155,-1.2970681325908164,0.5067728455945607,-0.4527721811715969,0.22578409884123146
0.052386792170222005,0.14162789355591468,-0.5834925702523925,-0.9949768329724217,1.5428890649269433,-0.35396717736807704,1.2654693441297193,0.5337322011885132,0.47939959857414394,0.723632429265664
-0.39471768271386537,0.2702041732426402,1.1325811749147172,0.0724561204941013,0.23286690940146412,-0.9754120888554714,2.0264035704539265,-1.8211961901087743,-0.9246618225467157,-0.19259119535030958
0.7448052267252241,0.21265098138286778,-0.6185628428683457,-0.6822026115137472,-0.5235457515458897,0.38533797595313285,0.7277671915050055,1.1950968182061168,2.2915093945453897,1.1959032307875568
0.5311446812053946,0.33816592107705234,0.43496710341900185,0.8980345887629284,-0.22710793176789082,1.1292350867483876,-0.2707563580719828,-1.7730135120259654,-1.513072936390052,-0.490386710429878
-0.21963473569067168,0.3620443730188729,1.1562773050606316,-0.19425057997453582,1.7094465590089047,-1.0175050323675483,2.0917058990672643,0.8073409803016071,1.6548824989910667,1.4626403179140417
-2.5545686139293613,-3.021960854736049,-1.548398989794021,-1.1513639437017589,-1.7067080540659372,0.2406913155207221,-1.3938637828049123,1.2148861324186997,2.104450019203692,-2.1328294592429593
0.0509030383818898,0.08468696969464998,-0.7356217257891621,-0.8670788470658707,-0.4760811806935172,-1.2088365937860805,0.01824118132321206,0.40352424970282696,-0.4572366054040957,-0.18162939724922075
0.44310862309768706,0.36326890901588993,-0.6768553230272948,4.9095458244480215,-0.4816906299760702,-0.5521866749976772,-0.8751502505571264,-0.6863220402654708,-0.8206407379294947,-0.09484849561560386
0.14487411164292538,0.347349941054676,-0.6488938894551161,0.01002250652076137,0.8455913694957264,-0.6968333354300879,-1.1224654525395528,1.2493023310492772,0.10036998123499925,0.31530545000012056
0.04051676186356438,0.36326890901588993,2.143458086939419,0.20823407709631672,-0.2590386430685778,0.09068737136859299,1.1608003635154336,0.43794044833340484,-0.1326729637014359,0.8487796242530905
-0.28491990237728654,0.34367633306362655,1.7813812183098494,0.45493777502980615,1.2783819564496315,-0.36927370228155987,0.23359992462251633,-0.4944517328999991,-0.3036604118061384,0.22578409884123146
-0.00350126719028936,0.31551200513224886,-0.3398963523523942,-0.2166781888775804,0.20870312787661988,-0.477184702921612,-1.1396015245870244,0.7147040456543017,-0.6835829139917828,-0.12407995721850698
0.7250218428807952,0.3069402531531338,1.285184253054405,-0.6876579758415147,-0.5028339388103089,0.19936369825431965,0.3100175432125919,-0.8704487029390618,-0.40902082369310905,0.10155038702889614
0.16713041846790774,0.33265550909047903,-0.2820777947963633,-0.18758291246281994,1.4824796111148333,-0.9149513154472146,-0.8107741961085172,-0.21654092895808325,0.6026177073911095,0.030298699371821333
0.3941447480827265,0.2334680933321474,-0.07781715293858255,-0.7931283528450213,-0.09550162167722188,-0.633311257039134,-0.7663130362015642,-0.5933983039629104,0.8548576765272893,-0.2163417579026683
0.6923792595374881,0.3510235490457254,-0.46738153253741277,0.048210056815134364,1.5787032411155515,0.8123900210392986,-1.4929751184308286,0.23259046317095727,1.3722844450738954,0.44958747673845356
-0.3764180526577687,0.21632458937391724,-0.28823878863430114,-0.9204201871595981,-0.6983016715023518,-0.036356785413312415,-0.24065244771831668,0.6946279297864645,1.1115620698959678,0.10429083655416835
0.33331084276110823,0.3216346851173307,-0.5744880407969453,0.4785776871167988,-0.3190166007820303,0.5146781114720618,1.7763095459773157,0.10611093320358386,0.468238537992897,0.829596477576185
0.12063946643350056,0.3553094250352825,1.2112523269991529,0.5397989979061907,-0.1796433609155183,-0.8437759745995199,0.3100175432125919,-1.1073468701795393,-0.30053531484338925,-0.10124287784123945
0.3778234564110729,0.36265664101738143,1.7221408929450637,-0.33487774931254455,-0.23012840445849636,-0.16187028970386988,0.38875084721448777,0.9951960644935106,1.4432687903706256,1.0945065983524889
0.944617403553953,0.35041128104721686,-0.3598011016749621,0.9368282906492756,2.569418283634162,0.2552325141885315,-1.1396015245870244,-0.8188244049931952,0.604403477084109,0.30343016872394185
-3.850874840335547,-2.307444100476958,-1.5465032993823478,-1.151970095293733,-1.7058450618686212,0.21926218064184747,1.1098552844553835,0.8586784765922187,0.6552979133345949,-2.0250384445822567
-0.10340735560465375,0.343064065065118,-0.7128734408490844,3.0838172294218045,-0.42387015275590745,0.3991138483752677,-1.205366990282726,-0.30975146691589817,-1.1460972644786542,-0.3935574938702641
0.20521343236843265,0.343064065065118,-0.2863430982226279,1.5029738775531554,-0.2396213186289708,-0.6317806045477861,-0.5491017445728039,-0.25439874745171903,-0.6518855019410416,-0.1359552384946857
-0.08065646418356044,0.3491867450502007,-0.6631115675426646,1.0041111173584092,-0.697007183206378,-0.7557634563469956,0.7277671915050055,0.2885167859456463,0.575831161996117,0.37468185638101537
0.03111965453746089,0.25734654527396794,0.6690848692606345,-0.8585927247782322,-0.6016465454029752,-0.3049862976449326,-0.8751502505571264,1.0623076518231374,-0.08133208502770023,0.12895488228161692
0.7176030739391343,0.3406149930710856,-0.39297568387924203,0.37916882603303426,0.14268422478195633,1.418528407613209,-0.7209256021298828,1.4044620265421321,0.4316302592864072,0.8670492877549034
-0.036143850533596436,0.31612427313075653,2.346770883591364,1.5684382494863667,-0.6642134797083752,-0.7802538962085672,-0.4425802156290619,-1.2553365242910242,-0.3800020661818672,-0.29124737826010516
-0.3868043291760941,0.24265211330977018,-0.6071887003983069,-0.7513038929988032,0.03351571182149966,-0.4304998019354901,-0.5491017445728039,-1.3651815582536182,-0.31169637542463613,-0.9279451512983239
0.01479836286580735,0.11040222563199525,-0.6768553230272948,-0.909509458504063,-0.4549378718592786,-0.7886724849109826,-0.8751502505571264,0.8056201703700782,0.05527929648676188,-0.16153276739722544
-0.05741098816635685,0.2879599451993789,0.7060508322882608,-0.04392498516494028,-0.7034796246862469,-5.780130259197662,-0.6250562260805151,1.3201423398972165,2.2593655400713986,0.3354020798521159
-3.4819147316369534,-1.7484434178389552,-1.561668822675733,-1.1252994252468693,-1.682544272541093,-0.5713198311395303,-0.11514229839764699,-0.8558218185210665,-1.1157391796976626,-2.8937609440935135
-0.2928332559150578,0.3069402531531338,-0.5308871613284629,-0.6931133401692823,-0.7487867150453298,-1.220316487471193,0.08817488076019059,0.8982571050173832,-0.10097555165069481,0.04674139652345458
0.37139385666163316,0.31979788112180596,-0.645576431234688,1.0471478803885756,0.2656606128994668,0.9233623266620467,-0.4425802156290619,-0.8899512154963894,-1.4992332212693058,-0.332354121139187
0.4767403756332161,0.3302064370964458,-0.056016713204341394,1.456300204971144,0.10859603298797979,1.2203089099836102,-1.4323041606411322,1.0373559078159684,-0.6442959807457936,0.37650882273119773
0.6953467671141526,0.343064065065118,1.2202568564546001,0.16944037520996946,-0.21890950589339023,0.855248290797049,0.052976462500519156,0.1086921481008773,0.1615325932202321,0.635024561281866
-0.21864556649845046,0.35837076502782345,-0.534204619548891,-0.0984786284426162,-0.3375709330243212,-0.9677588263987295,1.4280304600395162,0.6544756980507902,-0.8978752771517231,0.3792492722564699
0.6740796294813914,0.2114264453858516,-0.12473549062749269,-0.9404231896947459,0.19058029173298668,1.1759199877345106,1.4840700470055719,1.2091500993136028,0.37269985941742356,1.260760536218996
0.8630109451956852,0.3553094250352825,-0.03516411867593696,1.8939416543764986,-0.28492840898805344,0.49860626031290445,-0.04937683270194547,-0.6906240650942927,-0.5697400960630644,0.2340054474170481
-0.013392959112503114,0.3289819010994296,-0.645576431234688,0.754982813057023,-0.4247331449532233,0.5361072463509364,0.9130220244506433,0.09062364381982366,0.6602087799903436,0.48886725326735303
0.12855281997127185,0.32530829310838016,-0.31430453179480666,1.6454195016670867,-0.5300181930257586,-0.1167160412090959,-1.0872670342798818,0.020930841592903777,0.7789624645748107,0.014769485395279254
0.42827108521436574,0.264693761256066,-0.5820708024436378,-0.7513038929988032,2.4248670905837546,1.3909766627689404,-1.4323041606411322,0.847780013692536,-0.6353671322807961,0.3134784836499395
0.37633970262274075,-3.0231853907330652,-1.5668819713078341,-1.1471208825579398,-1.709297030657885,-0.6654549593574476,-1.3114253821441035,0.7238816986224555,2.3102599763218845,-1.2239137000277114
-0.38433140619553996,0.35224808504274163,-0.7607396237438312,0.6876999863478895,-0.3841725116793778,0.03634920792573021,-1.1048662434097174,0.16719968577285937,1.1428130395234595,-0.16061928422213556
-0.34773214608334724,0.17407809747685032,-0.1365835557004498,-0.6361350905237099,-0.5744622911875256,-0.6983639879214357,-0.8543090818507421,1.434002597033378,-0.15856662424992876,0.0028942041191005524
0.47575120644099483,0.33388004508749525,-0.04511649333722099,-0.2445611621083924,-0.5239772476445476,0.3470716636694263,-0.11514229839764699,0.15974284273623401,0.3668961079151751,0.30434365189903173
0.9831950020505889,0.2867354092023627,-0.4915515852862454,-0.3809452703025819,-0.18309532970478168,0.03941051290842612,-1.504553545489931,-1.4824834352528375,-1.2523505612121246,-0.8347698674390728
